ticker,company_name,exchange,industry,market_cap,universe_order,session_date,close,daily_change_pct,weighted_momentum_score,stock_return_90d,index_return_90d,relative_performance,rs_pct,weighted_momentum_pct,rs_pct_blended,rs_rating,weighted_momentum_rating,latest_rs_rating
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-05-04,622.6590576171875,0.8383554099104851,-1.429599871394549,-0.17372998693975072,0.05545633582320342,-0.22918632276295414,0.2564102564102564,0.358974358974359,0.3282051282051282,33,36,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-15,84.9193344116211,,0.6076625743963726,-0.40337331053863257,-0.21712037199956302,-0.18625293853906955,0.1794871794871795,0.48717948717948717,0.3948717948717948,40,49,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-16,88.99420928955078,4.79852427737828,8.370583585581382,-0.385655679166628,-0.21327358683068876,-0.17238209233593926,0.1282051282051282,0.5641025641025641,0.4333333333333333,43,56,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-17,88.87416076660156,-0.13489475765623427,4.957998971415312,-0.3816403420840355,-0.18899118443676433,-0.1926491576472712,0.20512820512820512,0.4358974358974359,0.36666666666666664,37,44,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-18,86.20271301269531,-3.005876771002003,4.189632452499437,-0.3753219379570325,-0.19125677178541844,-0.18406516617161406,0.23076923076923078,0.48717948717948717,0.41025641025641024,41,49,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-19,83.58094787597656,-3.041395154619597,1.0775277498414448,-0.37316811781447246,-0.20201530194498796,-0.1711528158694845,0.2564102564102564,0.5384615384615384,0.4538461538461538,45,54,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-20,85.33295440673828,2.0961793031606613,1.8146570351217584,-0.3211689180852172,-0.1408476409163789,-0.18032127716883828,0.28205128205128205,0.46153846153846156,0.4076923076923077,41,46,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-21,86.02946472167969,0.8162266498139781,2.751726015306377,-0.3350588932380719,-0.1457219776034634,-0.18933691563460853,0.2564102564102564,0.5641025641025641,0.4717948717948718,47,56,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-22,86.91582489013672,1.0302983650131603,6.726021651242253,-0.32249632917256665,-0.12585560946744945,-0.1966407197051172,0.2564102564102564,0.6153846153846154,0.5076923076923077,51,61,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-23,86.14105987548828,-0.8913969528883348,2.666612880229402,-0.3236495656971916,-0.125524418635506,-0.1981251470616856,0.2564102564102564,0.41025641025641024,0.3641025641025641,37,41,33
